station_abbr,month_date,daily_rows_present,temperature_mean_observed_days,temperature_min_observed_days,temperature_max_observed_days,precipitation_observed_days,invalid_negative_precipitation_days,air_temperature_mean_c,air_temperature_daily_min_mean_c,air_temperature_daily_max_mean_c,freezing_days,precipitation_total_mm,precipitation_days_ge_1mm,calendar_days,temperature_mean_coverage_share,temperature_min_coverage_share,temperature_max_coverage_share,precipitation_coverage_share,freezing_day_share_observed,precipitation_day_ge_1mm_share_observed,month_weather_proxy_usable,calendar_month,climatology_years,air_temperature_2013_2025_normal_c,precipitation_2013_2025_normal_mm,air_temperature_anomaly_c,precipitation_anomaly_mm,precipitation_ratio_to_2013_2025_normal,weather_source_id,precipitation_observation_window,weather_station_name,weather_station_elevation_m,weather_station_latitude,weather_station_longitude
GRC,2016-10-01,31,31,31,31,31,0,5.206451612903226,2.2419354838709675,9.758064516129032,8,28.0,4,31,1.0,1.0,1.0,1.0,0.25806451612903225,0.12903225806451613,True,10,13,7.3188585607940455,52.16923076923077,-2.112406947890819,-24.169230769230772,0.536714833382483,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2016-11-01,30,30,30,30,30,0,1.0366666666666666,-1.4633333333333334,4.25,18,30.200000000000003,5,30,1.0,1.0,1.0,1.0,0.6,0.16666666666666666,True,11,13,1.851025641025641,48.93076923076922,-0.8143589743589743,-18.73076923076922,0.6171985536865274,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2016-12-01,31,31,31,31,31,0,1.2774193548387098,-1.229032258064516,5.441935483870967,25,3.0,1,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.03225806451612903,True,12,13,-0.33449131513647645,43.93846153846154,1.6119106699751864,-40.93846153846154,0.06827731092436974,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-01-01,31,31,31,31,31,0,-4.767741935483872,-7.470967741935484,-1.335483870967742,31,18.8,4,31,1.0,1.0,1.0,1.0,1.0,0.12903225806451613,True,1,13,-2.2937965260545905,43.54615384615385,-2.473945409429281,-24.74615384615385,0.4317258434905494,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-02-01,28,28,28,28,28,0,0.18928571428571425,-2.9464285714285716,4.117857142857143,26,13.2,4,28,1.0,1.0,1.0,1.0,0.9285714285714286,0.14285714285714285,True,2,13,-0.9607995452823039,26.615384615384617,1.1500852595680182,-13.415384615384617,0.4959537572254335,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-03-01,31,31,31,31,31,0,3.541935483870968,0.08709677419354839,8.14516129032258,12,46.70000000000001,9,31,1.0,1.0,1.0,1.0,0.3870967741935484,0.2903225806451613,True,3,13,1.448138957816377,35.16923076923077,2.0937965260545908,11.530769230769238,1.327865266841645,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-04-01,30,30,30,30,30,0,4.736666666666666,0.11333333333333337,10.646666666666667,12,16.8,5,30,1.0,1.0,1.0,1.0,0.4,0.16666666666666666,True,4,13,5.206666666666667,49.400000000000006,-0.47000000000000064,-32.60000000000001,0.340080971659919,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-05-01,31,31,31,31,31,0,9.619354838709677,4.77741935483871,15.45483870967742,5,29.9,7,31,1.0,1.0,1.0,1.0,0.16129032258064516,0.22580645161290322,True,5,13,8.44789081885856,61.107692307692304,1.1714640198511166,-31.207692307692305,0.48930010070493457,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-06-01,30,30,30,30,30,0,15.389999999999999,10.33,21.426666666666666,0,50.599999999999994,10,30,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,True,6,13,13.812051282051282,49.06923076923077,1.5779487179487166,1.5307692307692236,1.0311961122432982,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-07-01,31,31,31,31,31,0,15.112903225806452,10.270967741935483,21.306451612903224,0,40.49999999999999,9,31,1.0,1.0,1.0,1.0,0.0,0.2903225806451613,True,7,13,15.622332506203474,54.56153846153846,-0.509429280397022,-14.061538461538468,0.7422811222331875,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-08-01,31,31,31,31,31,0,15.358064516129033,10.838709677419354,21.106451612903225,0,99.50000000000001,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,8,13,15.043920595533498,57.315384615384616,0.3141439205955354,42.1846153846154,1.7360085894510806,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-09-01,30,30,30,30,30,0,8.273333333333333,4.3,13.596666666666666,1,10.2,4,30,1.0,1.0,1.0,1.0,0.03333333333333333,0.13333333333333333,True,9,13,11.056666666666668,32.01538461538461,-2.783333333333335,-21.815384615384612,0.31859682844786164,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-10-01,31,31,31,31,31,0,7.854838709677419,3.938709677419355,12.890322580645162,7,8.1,2,31,1.0,1.0,1.0,1.0,0.22580645161290322,0.06451612903225806,True,10,13,7.3188585607940455,52.16923076923077,0.5359801488833735,-44.06923076923077,0.15526393394278973,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-11-01,30,30,30,30,30,0,-0.009999999999999964,-2.8133333333333335,3.3633333333333337,22,22.900000000000002,5,30,1.0,1.0,1.0,1.0,0.7333333333333333,0.16666666666666666,True,11,13,1.851025641025641,48.93076923076922,-1.861025641025641,-26.03076923076922,0.46800817481528073,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2017-12-01,31,31,31,31,31,0,-3.948387096774194,-6.964516129032258,-0.49354838709677423,31,52.7,9,31,1.0,1.0,1.0,1.0,1.0,0.2903225806451613,True,12,13,-0.33449131513647645,43.93846153846154,-3.6138957816377175,8.761538461538464,1.1994047619047619,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-01-01,31,31,31,31,31,0,-0.8225806451612904,-3.2870967741935484,2.735483870967742,29,205.60000000000002,13,31,1.0,1.0,1.0,1.0,0.9354838709677419,0.41935483870967744,True,1,13,-2.2937965260545905,43.54615384615385,1.4712158808933,162.05384615384617,4.721427309662604,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-02-01,28,28,28,28,28,0,-5.921428571428572,-9.25,-2.3964285714285714,27,15.399999999999999,2,28,1.0,1.0,1.0,1.0,0.9642857142857143,0.07142857142857142,True,2,13,-0.9607995452823039,26.615384615384617,-4.960629026146268,-11.215384615384618,0.5786127167630057,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-03-01,31,31,31,31,31,0,-1.0258064516129033,-4.187096774193549,2.8419354838709676,30,33.7,8,31,1.0,1.0,1.0,1.0,0.967741935483871,0.25806451612903225,True,3,13,1.448138957816377,35.16923076923077,-2.4739454094292803,-1.4692307692307693,0.9582239720034995,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-04-01,30,30,30,30,30,0,6.783333333333333,2.32,12.136666666666667,8,29.299999999999997,6,30,1.0,1.0,1.0,1.0,0.26666666666666666,0.2,True,4,13,5.206666666666667,49.400000000000006,1.5766666666666662,-20.10000000000001,0.5931174089068825,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-05-01,31,31,31,31,31,0,9.793548387096775,5.538709677419354,14.961290322580645,1,83.49999999999999,10,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.3225806451612903,True,5,13,8.44789081885856,61.107692307692304,1.3456575682382148,22.392307692307682,1.3664400805639474,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-06-01,30,30,30,30,30,0,14.05,9.053333333333335,19.673333333333336,0,22.700000000000003,2,30,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,True,6,13,13.812051282051282,49.06923076923077,0.23794871794871852,-26.369230769230768,0.4626116946229817,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-07-01,31,31,31,31,31,0,16.3,11.241935483870968,22.183870967741935,0,46.6,6,31,1.0,1.0,1.0,1.0,0.0,0.1935483870967742,True,7,13,15.622332506203474,54.56153846153846,0.6776674937965268,-7.96153846153846,0.8540814887917666,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-08-01,31,31,31,31,31,0,15.451612903225806,10.874193548387098,21.59032258064516,0,21.500000000000004,7,31,1.0,1.0,1.0,1.0,0.0,0.22580645161290322,True,8,13,15.043920595533498,57.315384615384616,0.407692307692308,-35.815384615384616,0.37511743390148977,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-09-01,30,30,30,30,30,0,12.823333333333332,8.66,18.623333333333335,0,22.200000000000003,5,30,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,True,9,13,11.056666666666668,32.01538461538461,1.766666666666664,-9.815384615384609,0.6934166266218166,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-10-01,31,31,31,31,31,0,7.906451612903226,4.45483870967742,13.209677419354838,5,102.5,5,31,1.0,1.0,1.0,1.0,0.16129032258064516,0.16129032258064516,True,10,13,7.3188585607940455,52.16923076923077,0.5875930521091801,50.33076923076923,1.9647596579180182,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-11-01,30,30,30,30,30,0,2.69,0.12666666666666665,6.533333333333333,14,36.4,4,30,1.0,1.0,1.0,1.0,0.4666666666666667,0.13333333333333333,True,11,13,1.851025641025641,48.93076923076922,0.838974358974359,-12.530769230769224,0.7439081905360794,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2018-12-01,31,31,31,31,31,0,-0.7580645161290323,-3.4129032258064513,2.5258064516129033,25,95.5,9,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.2903225806451613,True,12,13,-0.33449131513647645,43.93846153846154,-0.4235732009925558,51.56153846153846,2.1734943977591037,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-01-01,31,31,31,31,31,0,-5.738709677419355,-8.399999999999999,-2.5612903225806454,31,17.1,3,31,1.0,1.0,1.0,1.0,1.0,0.0967741935483871,True,1,13,-2.2937965260545905,43.54615384615385,-3.444913151364765,-26.446153846153848,0.39268680445151033,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-02-01,28,28,28,28,28,0,1.1535714285714285,-2.439285714285714,5.675,19,16.0,3,28,1.0,1.0,1.0,1.0,0.6785714285714286,0.10714285714285714,True,2,13,-0.9607995452823039,26.615384615384617,2.1143709738537324,-10.615384615384617,0.6011560693641618,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-03-01,31,31,31,31,31,0,1.8451612903225807,-2.4193548387096775,7.029032258064516,25,24.6,6,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.1935483870967742,True,3,13,1.448138957816377,35.16923076923077,0.39702233250620367,-10.56923076923077,0.6994750656167978,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-04-01,30,30,30,30,30,0,3.9566666666666666,0.053333333333333274,8.993333333333334,16,46.39999999999999,6,30,1.0,1.0,1.0,1.0,0.5333333333333333,0.2,True,4,13,5.206666666666667,49.400000000000006,-1.2500000000000004,-3.000000000000014,0.9392712550607285,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-05-01,31,31,31,31,31,0,6.335483870967742,1.7419354838709677,11.59032258064516,8,16.3,3,31,1.0,1.0,1.0,1.0,0.25806451612903225,0.0967741935483871,True,5,13,8.44789081885856,61.107692307692304,-2.1124069478908183,-44.80769230769231,0.26674219536757304,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-06-01,30,30,30,30,30,0,15.153333333333334,9.976666666666667,21.256666666666668,0,52.3,9,30,1.0,1.0,1.0,1.0,0.0,0.3,True,6,13,13.812051282051282,49.06923076923077,1.341282051282052,3.2307692307692264,1.065841040915504,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-07-01,31,31,31,31,31,0,16.39032258064516,11.37741935483871,22.46451612903226,0,67.4,9,31,1.0,1.0,1.0,1.0,0.0,0.2903225806451613,True,7,13,15.622332506203474,54.56153846153846,0.7679900744416877,12.838461538461544,1.2353024108275765,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-08-01,31,31,31,31,31,0,15.193548387096774,10.790322580645162,20.73548387096774,0,59.50000000000001,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,8,13,15.043920595533498,57.315384615384616,0.149627791563276,2.184615384615391,1.0381156891692391,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-09-01,30,30,30,30,30,0,11.523333333333333,7.533333333333333,16.906666666666666,0,25.6,4,30,1.0,1.0,1.0,1.0,0.0,0.13333333333333333,True,9,13,11.056666666666668,32.01538461538461,0.466666666666665,-6.41538461538461,0.7996155694377705,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-10-01,31,31,31,31,31,0,8.422580645161291,5.058064516129033,12.87741935483871,1,61.60000000000001,7,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.22580645161290322,True,10,13,7.3188585607940455,52.16923076923077,1.103722084367246,9.430769230769236,1.1807726334414628,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-11-01,30,30,30,30,30,0,0.32999999999999996,-1.6633333333333333,3.1633333333333336,20,103.89999999999998,14,30,1.0,1.0,1.0,1.0,0.6666666666666666,0.4666666666666667,True,11,13,1.851025641025641,48.93076923076922,-1.5210256410256409,54.969230769230755,2.1234082691400724,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2019-12-01,31,31,31,31,31,0,0.34516129032258064,-2.2516129032258063,3.638709677419355,24,56.5,10,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.3225806451612903,True,12,13,-0.33449131513647645,43.93846153846154,0.679652605459057,12.561538461538461,1.285889355742297,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-01-01,31,31,31,31,31,0,0.019354838709677438,-2.8806451612903223,3.990322580645161,26,13.399999999999999,3,31,1.0,1.0,1.0,1.0,0.8387096774193549,0.0967741935483871,True,1,13,-2.2937965260545905,43.54615384615385,2.313151364764268,-30.14615384615385,0.3077194841900724,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-02-01,29,29,29,29,29,0,1.2620689655172415,-2.5,5.717241379310345,21,62.49999999999999,8,29,1.0,1.0,1.0,1.0,0.7241379310344828,0.27586206896551724,True,2,13,-0.9607995452823039,26.615384615384617,2.2228685107995454,35.88461538461537,2.348265895953757,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-03-01,31,31,31,31,31,0,1.261290322580645,-2.429032258064516,6.04516129032258,22,35.599999999999994,7,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.22580645161290322,True,3,13,1.448138957816377,35.16923076923077,-0.18684863523573192,0.43076923076922213,1.012248468941382,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-04-01,30,30,30,30,30,0,7.659999999999999,3.0633333333333335,13.520000000000001,4,24.8,3,30,1.0,1.0,1.0,1.0,0.13333333333333333,0.1,True,4,13,5.206666666666667,49.400000000000006,2.4533333333333323,-24.600000000000005,0.5020242914979757,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-05-01,31,31,31,31,31,0,10.12258064516129,5.274193548387097,15.912903225806453,0,48.400000000000006,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,5,13,8.44789081885856,61.107692307692304,1.6746898263027301,-12.707692307692298,0.7920443101711986,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-06-01,30,30,30,30,30,0,11.373333333333333,7.35,16.793333333333333,0,106.10000000000001,12,30,1.0,1.0,1.0,1.0,0.0,0.4,True,6,13,13.812051282051282,49.06923076923077,-2.438717948717949,57.03076923076924,2.162251136541778,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-07-01,31,31,31,31,31,0,15.62258064516129,10.496774193548386,21.958064516129035,0,27.3,7,31,1.0,1.0,1.0,1.0,0.0,0.22580645161290322,True,7,13,15.622332506203474,54.56153846153846,0.0002481389578168347,-27.26153846153846,0.5003524601720005,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-08-01,31,31,31,31,31,0,14.951612903225806,10.406451612903227,20.85483870967742,0,77.2,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,8,13,15.043920595533498,57.315384615384616,-0.09230769230769198,19.884615384615387,1.3469332975439539,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-09-01,30,30,30,30,30,0,11.746666666666666,7.756666666666666,17.196666666666665,4,7.3999999999999995,3,30,1.0,1.0,1.0,1.0,0.13333333333333333,0.1,True,9,13,11.056666666666668,32.01538461538461,0.6899999999999977,-24.615384615384613,0.2311388755406055,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-10-01,31,31,31,31,31,0,4.425806451612903,1.4774193548387096,8.570967741935483,11,122.10000000000001,10,31,1.0,1.0,1.0,1.0,0.3548387096774194,0.3225806451612903,True,10,13,7.3188585607940455,52.16923076923077,-2.8930521091811423,69.93076923076924,2.3404600412857564,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-11-01,30,30,30,30,30,0,4.503333333333333,1.55,8.846666666666666,8,4.0,1,30,1.0,1.0,1.0,1.0,0.26666666666666666,0.03333333333333333,True,11,13,1.851025641025641,48.93076923076922,2.652307692307692,-44.93076923076922,0.08174815280616257,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2020-12-01,31,31,31,31,31,0,-2.2225806451612904,-4.483870967741935,0.46451612903225803,28,40.9,9,31,1.0,1.0,1.0,1.0,0.9032258064516129,0.2903225806451613,True,12,13,-0.33449131513647645,43.93846153846154,-1.888089330024814,-3.03846153846154,0.9308473389355741,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-01-01,31,31,31,31,31,0,-4.493548387096775,-6.996774193548387,-1.4225806451612903,31,61.0,10,31,1.0,1.0,1.0,1.0,1.0,0.3225806451612903,True,1,13,-2.2937965260545905,43.54615384615385,-2.1997518610421842,17.45384615384615,1.4008125772831654,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-02-01,28,28,28,28,28,0,1.0035714285714286,-1.9357142857142857,4.746428571428572,19,10.9,3,28,1.0,1.0,1.0,1.0,0.6785714285714286,0.10714285714285714,True,2,13,-0.9607995452823039,26.615384615384617,1.9643709738537325,-15.715384615384616,0.40953757225433524,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-03-01,31,31,31,31,31,0,0.9870967741935485,-2.761290322580645,6.019354838709678,25,12.0,3,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.0967741935483871,True,3,13,1.448138957816377,35.16923076923077,-0.46104218362282856,-23.169230769230772,0.3412073490813648,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-04-01,30,30,30,30,30,0,3.24,-1.04,8.706666666666667,17,10.0,4,30,1.0,1.0,1.0,1.0,0.5666666666666667,0.13333333333333333,True,4,13,5.206666666666667,49.400000000000006,-1.9666666666666668,-39.400000000000006,0.20242914979757082,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-05-01,31,31,31,31,31,0,5.95483870967742,1.7032258064516128,10.858064516129033,7,74.4,7,31,1.0,1.0,1.0,1.0,0.22580645161290322,0.22580645161290322,True,5,13,8.44789081885856,61.107692307692304,-2.493052109181141,13.292307692307702,1.217522658610272,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-06-01,30,30,30,30,30,0,14.156666666666666,9.7,19.853333333333335,0,56.1,9,30,1.0,1.0,1.0,1.0,0.0,0.3,True,6,13,13.812051282051282,49.06923076923077,0.3446153846153841,7.030769230769231,1.1432826461827872,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-07-01,31,31,31,31,31,0,13.751612903225807,9.46774193548387,19.151612903225807,0,103.5,15,31,1.0,1.0,1.0,1.0,0.0,0.4838709677419355,True,7,13,15.622332506203474,54.56153846153846,-1.8707196029776672,48.93846153846154,1.896940645707035,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-08-01,31,31,31,31,31,0,13.548387096774194,9.02258064516129,19.36774193548387,0,25.700000000000003,5,31,1.0,1.0,1.0,1.0,0.0,0.16129032258064516,True,8,13,15.043920595533498,57.315384615384616,-1.495533498759304,-31.615384615384613,0.44839618843108314,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-09-01,30,30,30,30,30,0,11.82,8.139999999999999,17.083333333333332,0,57.69999999999999,7,30,1.0,1.0,1.0,1.0,0.0,0.23333333333333334,True,9,13,11.056666666666668,32.01538461538461,0.7633333333333319,25.684615384615377,1.8022585295530993,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-10-01,31,31,31,31,31,0,6.048387096774194,2.693548387096774,11.0,1,33.7,6,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.1935483870967742,True,10,13,7.3188585607940455,52.16923076923077,-1.2704714640198516,-18.46923076923077,0.6459746387496313,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-11-01,30,30,30,30,30,0,1.28,-1.4433333333333331,5.14,19,25.2,5,30,1.0,1.0,1.0,1.0,0.6333333333333333,0.16666666666666666,True,11,13,1.851025641025641,48.93076923076922,-0.5710256410256409,-23.730769230769223,0.5150133626788241,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
GRC,2021-12-01,31,31,31,31,31,0,-0.7548387096774193,-3.429032258064516,2.670967741935484,26,63.9,9,31,1.0,1.0,1.0,1.0,0.8387096774193549,0.2903225806451613,True,12,13,-0.33449131513647645,43.93846153846154,-0.42034739454094283,19.96153846153846,1.4543067226890756,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Grächen,1605.0,46.195314,7.836822
